blue_win,game_duration,blue_kills,blue_deaths,blue_assists,blue_gold,blue_gold_15,blue_towers,blue_dragons,blue_barons,blue_vision_score,red_kills,red_deaths,red_assists,red_gold,red_gold_15,red_towers,red_dragons,red_barons,red_vision_score,kill_diff,gold_diff,gold_diff_15,tower_diff,dragon_diff,source
1,10,10,3,11,21095.0,26938.5,0,1,0,19,3,10,1,11687.0,22234.5,0,0,0,36,7,3136,4704.0,0,1,kaggle
0,10,2,10,1,8568.0,20325.0,0,0,0,18,10,2,5,23514.0,27798.0,0,1,0,19,-8,-4982,-7473.0,0,-1,kaggle
1,10,4,8,4,14814.0,23650.5,0,0,0,21,8,4,8,17673.0,25080.0,0,0,0,24,-4,-953,-1429.5,0,0,kaggle
1,10,10,5,6,17933.0,25734.0,0,1,0,22,5,10,3,15602.0,24568.5,0,0,0,21,5,777,1165.5,0,1,kaggle
0,10,2,12,2,8231.0,20703.0,0,0,0,42,12,2,16,24944.0,29059.5,0,1,0,38,-10,-5571,-8356.5,0,-1,kaggle
0,10,5,9,5,13086.0,22776.0,0,0,0,44,9,5,9,19380.0,25923.0,0,1,0,25,-4,-2098,-3147.0,0,-1,kaggle
1,10,3,3,3,17839.0,23884.5,0,1,0,20,3,3,3,12091.0,21010.5,0,0,0,20,0,1916,2874.0,0,1,kaggle
1,10,4,4,3,15934.0,22833.0,0,0,0,19,4,4,5,13798.0,21765.0,0,1,0,16,0,712,1068.0,0,-1,kaggle
0,10,2,4,1,13727.0,22284.0,0,0,0,11,4,2,4,17114.0,23977.5,0,1,0,34,-2,-1129,-1693.5,0,-1,kaggle
0,10,6,10,7,12601.0,23004.0,0,1,0,19,10,6,9,20806.0,27106.5,0,0,0,16,-4,-2735,-4102.5,0,1,kaggle
1,10,10,3,15,21584.0,27732.0,0,1,0,25,3,10,2,12296.0,23088.0,0,0,0,157,7,3096,4644.0,0,1,kaggle
1,10,5,7,4,14623.0,23521.5,0,1,0,15,7,5,10,17797.0,25108.5,0,0,0,17,-2,-1058,-1587.0,0,1,kaggle
0,10,3,5,3,18234.0,25738.5,1,0,0,91,5,3,7,15009.0,24126.0,0,1,0,23,-2,1075,1612.5,1,-1,kaggle
1,10,3,5,2,14690.0,22831.5,0,0,0,31,5,3,6,16283.0,23628.0,0,1,0,20,-2,-531,-796.5,0,-1,kaggle
0,10,8,7,10,17155.0,25119.0,0,0,0,22,7,8,8,15928.0,24505.5,0,1,0,22,1,409,613.5,0,-1,kaggle
0,10,6,8,8,18752.0,27352.5,1,0,0,18,8,6,11,17201.0,26577.0,0,0,0,21,-2,517,775.5,1,0,kaggle
1,10,5,7,5,16497.0,24771.0,0,0,0,27,7,5,10,16548.0,24796.5,0,1,0,21,-2,-17,-25.5,0,-1,kaggle
0,10,8,8,14,18745.0,26019.0,0,0,0,51,8,8,14,14548.0,23920.5,0,0,0,26,0,1399,2098.5,0,0,kaggle
0,10,3,5,5,13560.0,22257.0,0,0,0,24,5,3,9,17394.0,24174.0,0,0,0,25,-2,-1278,-1917.0,0,0,kaggle
0,10,3,9,4,11086.0,21706.5,0,0,0,18,9,3,8,21241.0,26784.0,0,1,0,23,-6,-3385,-5077.5,0,-1,kaggle
1,10,5,2,5,16350.0,24321.0,0,1,0,37,2,5,2,15942.0,24117.0,1,0,0,15,3,136,204.0,-1,1,kaggle
0,10,8,5,12,19178.0,26758.5,0,1,0,21,5,8,5,15161.0,24750.0,0,0,0,41,3,1339,2008.5,0,1,kaggle
1,10,6,5,7,20195.0,26511.0,0,0,0,17,5,6,8,12632.0,22729.5,0,0,0,57,1,2521,3781.5,0,0,kaggle
1,10,11,3,13,23263.0,28512.0,0,0,0,18,3,11,1,10498.0,22129.5,0,0,0,97,8,4255,6382.5,0,0,kaggle
1,10,4,4,6,15498.0,23700.0,0,0,0,15,4,4,4,16404.0,24153.0,0,0,0,15,0,-302,-453.0,0,0,kaggle
0,10,6,11,3,13484.0,24337.5,0,0,0,18,11,6,16,21707.0,28449.0,1,1,0,24,-5,-2741,-4111.5,-1,-1,kaggle
1,10,8,3,8,21912.0,27355.5,1,1,0,48,3,8,4,10887.0,21843.0,0,0,0,12,5,3675,5512.5,1,1,kaggle
0,10,6,6,5,16558.0,24768.0,0,1,0,17,6,6,8,16420.0,24699.0,0,0,0,20,0,46,69.0,0,1,kaggle
1,10,9,3,17,18549.0,26217.0,0,1,0,19,3,9,1,15336.0,24610.5,0,0,0,17,6,1071,1606.5,0,1,kaggle
1,10,3,6,2,15377.0,23706.0,0,1,0,18,6,3,10,16658.0,24346.5,0,0,0,37,-3,-427,-640.5,0,1,kaggle
0,10,7,5,6,17342.0,24237.0,0,1,0,22,5,7,3,13790.0,22461.0,0,0,0,52,2,1184,1776.0,0,1,kaggle
0,10,5,5,7,15855.0,23698.5,0,0,0,20,5,5,4,15687.0,23614.5,0,1,0,39,0,56,84.0,0,-1,kaggle
1,10,9,5,12,21077.0,28314.0,0,0,0,19,5,9,7,14474.0,25012.5,0,1,0,18,4,2201,3301.5,0,-1,kaggle
0,10,2,4,1,14583.0,22789.5,0,0,0,16,4,2,6,16413.0,23704.5,0,1,0,40,-2,-610,-915.0,0,-1,kaggle
1,10,8,4,8,23502.0,29292.0,1,1,0,18,4,8,5,11580.0,23331.0,0,0,0,17,4,3974,5961.0,1,1,kaggle
0,10,7,7,6,17715.0,26395.5,0,1,0,25,7,7,7,17361.0,26218.5,0,0,0,17,0,118,177.0,0,1,kaggle
0,10,5,6,3,17450.0,24742.5,0,0,0,17,6,5,6,14585.0,23310.0,0,0,0,39,-1,955,1432.5,0,0,kaggle
0,10,5,8,3,15356.0,24063.0,0,0,0,43,8,5,4,17414.0,25092.0,0,1,0,20,-3,-686,-1029.0,0,-1,kaggle
1,10,3,5,3,14550.0,23454.0,0,1,0,20,5,3,10,17808.0,25083.0,0,0,0,44,-2,-1086,-1629.0,0,1,kaggle
1,10,11,7,11,21474.0,28594.5,0,0,0,36,7,11,5,14241.0,24978.0,0,1,0,17,4,2411,3616.5,0,-1,kaggle
1,10,11,2,20,24300.0,28444.5,0,0,0,22,2,11,2,8289.0,20439.0,0,1,0,19,9,5337,8005.5,0,-1,kaggle
1,10,9,5,9,20431.0,27586.5,1,0,0,16,5,9,3,14311.0,24526.5,1,0,0,16,4,2040,3060.0,0,0,kaggle
0,10,3,9,5,13353.0,23238.0,0,0,0,20,9,3,12,19770.0,26446.5,0,1,0,40,-6,-2139,-3208.5,0,-1,kaggle
0,10,5,9,6,14911.0,24213.0,0,1,0,16,9,5,11,18604.0,26059.5,0,0,0,27,-4,-1231,-1846.5,0,1,kaggle
1,10,6,4,4,18873.0,25389.0,0,0,0,23,4,6,1,13032.0,22468.5,0,1,0,20,2,1947,2920.5,0,-1,kaggle
0,10,4,3,7,16170.0,23275.5,0,0,0,34,3,4,1,14211.0,22296.0,0,1,0,17,1,653,979.5,0,-1,kaggle
1,10,7,9,7,15780.0,25393.5,0,0,0,29,9,7,7,19227.0,27117.0,0,0,0,18,-2,-1149,-1723.5,0,0,kaggle
0,10,3,6,3,14183.0,22641.0,0,1,0,71,6,3,7,16916.0,24007.5,0,0,0,35,-3,-911,-1366.5,0,1,kaggle
0,10,5,10,6,9852.0,21906.0,0,1,0,17,10,5,11,24108.0,29034.0,1,0,0,41,-5,-4752,-7128.0,-1,1,kaggle
1,10,1,0,1,15564.0,22902.0,0,0,0,23,0,1,0,14676.0,22458.0,0,1,0,23,1,296,444.0,0,-1,kaggle
1,10,6,4,9,17480.0,24475.5,0,0,0,23,4,6,1,13991.0,22731.0,0,1,0,23,2,1163,1744.5,0,-1,kaggle
0,10,3,6,4,13754.0,23139.0,0,0,0,61,6,3,6,18770.0,25647.0,0,1,0,69,-3,-1672,-2508.0,0,-1,kaggle
0,10,0,4,0,11550.0,21078.0,0,0,0,17,4,0,4,19056.0,24831.0,0,0,0,42,-4,-2502,-3753.0,0,0,kaggle
1,10,6,7,4,13536.0,23053.5,0,0,0,19,7,6,4,19035.0,25803.0,0,1,0,15,-1,-1833,-2749.5,0,-1,kaggle
0,10,9,6,8,17492.0,25441.5,0,0,0,21,6,9,13,15899.0,24645.0,0,1,0,19,3,531,796.5,0,-1,kaggle
1,10,8,1,9,21887.0,27265.5,0,1,0,18,1,8,2,10757.0,21700.5,0,0,0,18,7,3710,5565.0,0,1,kaggle
1,10,9,7,10,18004.0,25993.5,0,0,0,27,7,9,6,15979.0,24981.0,0,1,0,34,2,675,1012.5,0,-1,kaggle
1,10,13,7,13,21944.0,28741.5,0,1,0,22,7,13,3,13595.0,24567.0,0,0,0,19,6,2783,4174.5,0,1,kaggle
0,10,3,6,3,12704.0,21973.5,0,0,0,21,6,3,7,18539.0,24891.0,0,1,0,16,-3,-1945,-2917.5,0,-1,kaggle
1,10,2,2,2,15550.0,23050.5,0,0,0,17,2,2,2,15001.0,22776.0,0,1,0,50,0,183,274.5,0,-1,kaggle
0,10,4,5,4,17189.0,24343.5,0,1,0,15,5,4,5,14309.0,22903.5,0,0,0,19,-1,960,1440.0,0,1,kaggle
0,10,6,6,8,18449.0,25887.0,0,1,0,23,6,6,5,14876.0,24100.5,0,0,0,17,0,1191,1786.5,0,1,kaggle
1,10,13,1,15,30627.0,33265.5,2,1,0,19,1,13,2,5277.0,20590.5,0,0,0,21,12,8450,12675.0,2,1,kaggle
0,10,9,8,12,17699.0,27006.0,0,0,0,20,8,9,8,18614.0,27463.5,0,1,0,23,1,-305,-457.5,0,-1,kaggle
1,10,15,3,14,27054.0,30850.499999999996,1,1,0,32,3,15,1,7593.0,21120.0,0,0,0,25,12,6487,9730.499999999996,1,1,kaggle
0,10,7,8,7,15437.0,24975.0,0,0,0,35,8,7,6,19076.0,26794.5,0,1,0,21,-1,-1213,-1819.5,0,-1,kaggle
0,10,2,6,2,11037.0,22065.0,0,0,0,19,6,2,7,22056.0,27574.5,1,1,0,59,-4,-3673,-5509.5,-1,-1,kaggle
0,10,3,7,5,13333.0,23163.0,0,0,0,18,7,3,10,19660.0,26326.5,0,1,0,24,-4,-2109,-3163.5,0,-1,kaggle
0,10,10,7,7,20142.0,28384.5,0,0,0,15,7,10,8,16485.0,26556.0,0,1,0,16,3,1219,1828.5,0,-1,kaggle
0,10,3,8,2,12878.0,22174.5,0,0,0,16,8,3,5,18593.0,25032.0,0,1,0,21,-5,-1905,-2857.5,0,-1,kaggle
1,10,12,7,17,20244.0,27111.0,0,0,0,17,7,12,11,13734.0,23856.0,0,1,0,50,5,2170,3255.0,0,-1,kaggle
1,10,9,7,8,18304.0,26526.0,0,1,0,15,7,9,5,16444.0,25596.0,0,0,0,32,2,620,930.0,0,1,kaggle
0,10,5,8,4,13504.0,23214.0,0,0,0,18,8,5,10,19420.0,26172.0,0,1,0,17,-3,-1972,-2958.0,0,-1,kaggle
0,10,8,5,6,19152.0,26433.0,0,1,0,40,5,8,9,14562.0,24138.0,0,0,0,57,3,1530,2295.0,0,1,kaggle
1,10,6,4,6,17548.0,24577.5,0,1,0,17,4,6,4,14059.0,22833.0,0,0,0,14,2,1163,1744.5,0,1,kaggle
0,10,3,8,5,11806.0,21637.5,0,0,0,16,8,3,9,19663.0,25566.0,0,1,0,20,-5,-2619,-3928.5,0,-1,kaggle
1,10,6,5,3,16643.0,24088.5,0,0,0,14,5,6,8,14891.0,23212.5,0,0,0,21,1,584,876.0,0,0,kaggle
1,10,9,3,13,21543.0,27949.5,0,0,0,16,3,9,4,12813.0,23584.5,0,1,0,15,6,2910,4365.0,0,-1,kaggle
0,10,3,6,2,14674.0,23596.5,0,0,0,19,6,3,9,17845.0,25182.0,0,1,0,21,-3,-1057,-1585.5,0,-1,kaggle
1,10,7,8,9,17321.0,26056.5,0,0,0,12,8,7,9,17471.0,26131.5,0,1,0,21,-1,-50,-75.0,0,-1,kaggle
0,10,5,12,9,13547.0,23446.5,0,0,0,15,12,5,11,19799.0,26572.5,0,1,0,20,-7,-2084,-3126.0,0,-1,kaggle
1,10,8,7,4,17404.0,25402.5,0,0,0,22,7,8,12,15997.0,24699.0,0,0,0,23,1,469,703.5,0,0,kaggle
1,10,7,7,6,16346.0,24958.5,0,0,0,39,7,7,5,17225.0,25398.0,0,1,0,19,0,-293,-439.5,0,-1,kaggle
1,10,7,3,6,17769.0,25107.0,0,0,0,42,3,7,1,14676.0,23560.5,0,1,0,18,4,1031,1546.5,0,-1,kaggle
0,10,3,4,4,14693.0,23128.5,0,0,0,21,4,3,4,16871.0,24217.5,0,1,0,26,-1,-726,-1089.0,0,-1,kaggle
1,10,4,8,2,12241.0,22128.0,0,1,0,21,8,4,10,19774.0,25894.5,0,0,0,25,-4,-2511,-3766.5,0,1,kaggle
0,10,6,4,7,16997.0,24762.0,0,0,0,15,4,6,5,15530.0,24028.5,0,0,0,36,2,489,733.5,0,0,kaggle
0,10,6,10,8,15545.0,24816.0,0,0,0,23,10,6,9,18542.0,26314.5,0,1,0,24,-4,-999,-1498.5,0,-1,kaggle
1,10,4,5,3,14231.0,23395.5,0,0,0,32,5,4,3,18329.0,25444.5,0,1,0,33,-1,-1366,-2049.0,0,-1,kaggle
0,10,8,3,14,20980.0,27033.0,0,1,0,24,3,8,2,12106.0,22596.0,0,0,0,18,5,2958,4437.0,0,1,kaggle
0,10,5,10,5,12619.0,23571.0,0,1,0,19,10,5,12,21904.0,28213.5,0,0,0,19,-5,-3095,-4642.5,0,1,kaggle
0,10,7,5,9,16928.0,24328.5,0,0,0,26,5,7,5,14801.0,23265.0,0,1,0,22,2,709,1063.5,0,-1,kaggle
0,10,9,8,8,16416.0,25434.0,0,0,0,20,8,9,8,18036.0,26244.0,0,0,0,16,1,-540,-810.0,0,0,kaggle
1,10,11,2,9,24321.0,28920.0,0,1,0,13,2,11,3,9198.0,21358.5,0,0,0,23,9,5041,7561.5,0,1,kaggle
1,10,10,8,22,21254.0,29310.0,0,0,0,51,8,10,8,16112.0,26739.0,0,0,0,29,2,1714,2571.0,0,0,kaggle
1,10,5,5,7,15194.0,24057.0,0,0,0,13,5,5,5,17726.0,25323.0,0,1,0,17,0,-844,-1266.0,0,-1,kaggle
1,10,5,2,5,18331.0,24891.0,0,1,0,18,2,5,3,13120.0,22285.5,0,0,0,13,3,1737,2605.5,0,1,kaggle
1,10,4,6,6,16149.0,24060.0,0,0,0,17,6,4,6,15822.0,23896.5,0,1,0,19,-2,109,163.5,0,-1,kaggle
1,10,7,7,8,16968.0,24423.0,0,1,0,24,7,7,6,14910.0,23394.0,0,0,0,58,0,686,1029.0,0,1,kaggle
0,10,4,6,7,13990.0,23290.5,0,0,0,19,6,4,5,18601.0,25596.0,0,1,0,27,-2,-1537,-2305.5,0,-1,kaggle
0,10,7,9,4,14143.0,23899.5,0,0,0,10,9,7,10,19513.0,26584.5,0,1,0,17,-2,-1790,-2685.0,0,-1,kaggle
0,10,6,6,9,18114.0,25605.0,0,0,0,110,6,6,8,14982.0,24039.0,0,0,0,16,0,1044,1566.0,0,0,kaggle
0,10,3,4,0,13782.0,22626.0,0,0,0,15,4,3,5,17688.0,24579.0,0,1,0,15,-1,-1302,-1953.0,0,-1,kaggle
0,10,8,4,10,18227.0,24900.0,0,0,0,151,4,8,2,13346.0,22459.5,0,1,0,18,4,1627,2440.5,0,-1,kaggle
1,10,6,8,7,13761.0,23973.0,0,0,0,13,8,6,15,20424.0,27304.5,0,0,0,17,-2,-2221,-3331.5,0,0,kaggle
1,10,5,5,4,14481.0,24532.5,0,0,0,61,5,5,5,20103.0,27343.5,2,0,0,18,0,-1874,-2811.0,-2,0,kaggle
1,10,6,10,5,16495.0,25560.0,0,0,0,89,10,6,9,18130.0,26377.5,0,1,0,23,-4,-545,-817.5,0,-1,kaggle
1,10,6,2,9,19160.0,25105.5,0,1,0,24,2,6,2,11891.0,21471.0,0,0,0,20,4,2423,3634.5,0,1,kaggle
0,10,7,13,3,15089.0,25635.0,0,1,0,17,13,7,20,21092.0,28636.5,0,0,0,20,-6,-2001,-3001.5,0,1,kaggle
0,10,5,15,5,7483.0,22033.5,0,0,0,11,15,5,10,29101.0,32842.5,0,1,0,17,-10,-7206,-10809.0,0,-1,kaggle
1,10,7,6,8,16629.0,24202.5,0,0,0,22,6,7,2,15147.0,23461.5,0,0,0,19,1,494,741.0,0,0,kaggle
0,10,6,5,5,16996.0,24750.0,0,0,0,81,5,6,6,15508.0,24006.0,0,1,0,48,1,496,744.0,0,-1,kaggle
0,10,6,7,8,17886.0,25977.0,0,0,0,16,7,6,8,16182.0,25125.0,0,1,0,19,-1,568,852.0,0,-1,kaggle
1,10,9,2,14,21626.0,27303.0,0,0,0,25,2,9,2,11354.0,22167.0,0,1,0,23,7,3424,5136.0,0,-1,kaggle
0,10,5,5,10,17757.0,25812.0,0,1,0,36,5,5,6,16110.0,24988.5,0,0,0,21,0,549,823.5,0,1,kaggle
0,10,5,2,8,18002.0,24744.0,0,1,0,17,2,5,1,13484.0,22485.0,0,0,0,48,3,1506,2259.0,0,1,kaggle
1,10,10,5,6,20748.0,26872.5,0,0,0,28,5,10,6,12249.0,22623.0,0,0,0,18,5,2833,4249.5,0,0,kaggle
0,10,10,8,16,19690.0,28375.5,0,0,0,19,8,10,11,17371.0,27216.0,0,1,0,17,2,773,1159.5,0,-1,kaggle
0,10,8,12,8,14338.0,24726.0,0,1,0,14,12,8,7,20776.0,27945.0,0,0,0,19,-4,-2146,-3219.0,0,1,kaggle
0,10,13,7,10,21801.0,29103.0,0,1,0,25,7,13,8,14604.0,25504.5,0,0,0,20,6,2399,3598.5,0,1,kaggle
0,10,4,1,5,16322.0,23803.5,0,1,0,14,1,4,1,14963.0,23124.0,0,0,0,24,3,453,679.5,0,1,kaggle
1,10,6,2,5,19871.0,26007.0,0,0,0,15,2,6,3,12272.0,22207.5,0,0,0,21,4,2533,3799.5,0,0,kaggle
1,10,12,1,10,23926.0,28273.5,0,0,0,19,1,12,0,8695.0,20658.0,0,0,0,20,11,5077,7615.5,0,0,kaggle
0,10,6,11,8,10551.0,22875.0,0,0,0,19,11,6,12,24648.0,29923.5,0,1,0,19,-5,-4699,-7048.5,0,-1,kaggle
0,10,4,7,6,13049.0,22815.0,0,0,0,24,7,4,8,19532.0,26056.5,0,1,0,36,-3,-2161,-3241.5,0,-1,kaggle
1,10,8,8,9,15897.0,25038.0,0,0,0,37,8,8,14,18282.0,26230.5,0,0,0,36,0,-795,-1192.5,0,0,kaggle
1,10,4,4,3,17496.0,24931.5,0,0,0,22,4,4,7,14871.0,23619.0,0,0,0,19,0,875,1312.5,0,0,kaggle
0,10,3,6,4,14142.0,23547.0,0,1,0,17,6,3,7,18810.0,25881.0,0,0,0,39,-3,-1556,-2334.0,0,1,kaggle
0,10,2,10,3,10574.0,21889.5,0,0,0,21,10,2,14,22631.0,27918.0,0,1,0,20,-8,-4019,-6028.5,0,-1,kaggle
1,10,7,8,8,16103.0,25068.0,0,0,0,18,8,7,11,17930.0,25981.5,0,1,0,27,-1,-609,-913.5,0,-1,kaggle
0,10,6,10,8,14685.0,25255.5,0,0,0,19,10,6,8,21141.0,28483.5,0,1,0,20,-4,-2152,-3228.0,0,-1,kaggle
0,10,5,5,5,14005.0,23271.0,0,1,0,19,5,5,4,18532.0,25534.5,0,0,0,17,0,-1509,-2263.5,0,1,kaggle
1,10,8,8,4,16928.0,25854.0,0,0,0,56,8,8,10,17852.0,26316.0,0,1,0,19,0,-308,-462.0,0,-1,kaggle
0,10,7,14,10,11731.0,24306.0,0,0,0,37,14,7,19,25150.0,31015.499999999996,0,1,0,18,-7,-4473,-6709.499999999996,0,-1,kaggle
1,10,9,6,10,21413.0,27633.0,0,0,0,16,6,9,6,12440.0,23146.5,0,0,0,18,3,2991,4486.5,0,0,kaggle
0,10,5,8,6,12940.0,23034.0,0,0,0,33,8,5,8,20188.0,26658.0,0,0,0,45,-3,-2416,-3624.0,0,0,kaggle
0,10,2,4,1,14716.0,22272.0,0,0,0,149,4,2,3,15112.0,22470.0,0,1,0,17,-2,-132,-198.0,0,-1,kaggle
1,10,4,4,3,15779.0,23532.0,0,0,0,18,4,4,6,15506.0,23395.5,0,0,0,26,0,91,136.5,0,0,kaggle
1,10,4,4,2,14084.0,22389.0,0,0,0,23,4,4,7,16610.0,23652.0,0,0,0,19,0,-842,-1263.0,0,0,kaggle
0,10,7,14,5,13888.0,24285.0,0,0,0,40,14,7,16,20794.0,27738.0,0,0,0,22,-7,-2302,-3453.0,0,0,kaggle
1,10,6,2,8,18781.0,24477.0,0,1,0,19,2,6,1,11392.0,20782.5,0,0,0,58,4,2463,3694.5,0,1,kaggle
0,10,6,11,8,11112.0,23064.0,0,0,0,34,11,6,6,23904.0,29460.0,0,1,0,20,-5,-4264,-6396.0,0,-1,kaggle
0,10,1,10,1,11186.0,21999.0,0,0,0,21,10,1,22,21626.0,27219.0,0,1,0,47,-9,-3480,-5220.0,0,-1,kaggle
1,10,6,9,3,15094.0,24451.5,0,1,0,23,9,6,10,18715.0,26262.0,0,0,0,31,-3,-1207,-1810.5,0,1,kaggle
0,10,4,11,9,10460.0,22686.0,0,0,0,24,11,4,7,24452.0,29682.0,0,1,0,24,-7,-4664,-6996.0,0,-1,kaggle
1,10,10,2,13,23919.0,28546.5,0,1,0,48,2,10,3,9255.0,21214.5,0,0,0,24,8,4888,7332.0,0,1,kaggle
1,10,11,9,9,20014.0,27871.5,0,0,0,29,9,11,7,15715.0,25722.0,0,1,0,35,2,1433,2149.5,0,-1,kaggle
0,10,7,3,9,18857.0,25716.0,0,1,0,15,3,7,1,13718.0,23146.5,0,0,0,16,4,1713,2569.5,0,1,kaggle
0,10,9,10,10,18040.0,27552.0,0,1,0,60,10,9,13,19024.0,28044.0,0,0,0,15,-1,-328,-492.0,0,1,kaggle
1,10,6,2,6,19570.0,25266.0,0,1,0,25,2,6,1,11392.0,21177.0,0,0,0,43,4,2726,4089.0,0,1,kaggle
0,10,8,10,13,16059.0,25060.5,0,0,0,20,10,8,12,18003.0,26032.5,0,1,0,21,-2,-648,-972.0,0,-1,kaggle
1,10,10,9,9,17582.0,26802.0,0,1,0,18,9,10,11,18440.0,27231.0,0,0,0,25,1,-286,-429.0,0,1,kaggle
1,10,13,2,9,25343.0,30064.5,0,0,0,41,2,13,0,9443.0,22114.5,0,0,0,46,11,5300,7950.0,0,0,kaggle
0,10,3,11,3,10017.0,22278.0,0,0,0,11,11,3,11,24522.0,29530.5,1,1,0,10,-8,-4835,-7252.5,-1,-1,kaggle
0,10,7,8,8,15710.0,24453.0,0,0,0,22,8,7,10,17486.0,25341.0,0,0,0,22,-1,-592,-888.0,0,0,kaggle
1,10,17,5,25,31135.0,35038.5,2,0,0,61,5,17,7,7807.0,23374.5,0,0,0,19,12,7776,11664.0,2,0,kaggle
1,10,8,6,12,20261.0,27528.0,0,1,0,25,6,8,5,14534.0,24664.5,0,0,0,19,2,1909,2863.5,0,1,kaggle
1,10,3,6,1,18815.0,25309.5,1,0,0,48,6,3,4,12989.0,22396.5,0,0,0,43,-3,1942,2913.0,1,0,kaggle
0,10,7,6,6,16965.0,25423.5,0,0,0,30,6,7,7,16917.0,25399.5,0,1,0,29,1,16,24.0,0,-1,kaggle
1,10,5,8,3,15484.0,24516.0,0,0,0,46,8,5,6,18064.0,25806.0,0,1,0,21,-3,-860,-1290.0,0,-1,kaggle
0,10,5,6,6,12960.0,22902.0,0,0,0,19,6,5,8,19884.0,26364.0,0,1,0,14,-1,-2308,-3462.0,0,-1,kaggle
1,10,8,7,8,16003.0,24694.5,0,0,0,20,7,8,4,17383.0,25384.5,0,0,0,21,1,-460,-690.0,0,0,kaggle
1,10,7,4,6,17848.0,25573.5,0,0,0,19,4,7,3,15451.0,24375.0,0,0,0,22,3,799,1198.5,0,0,kaggle
1,10,4,2,3,16697.0,23716.5,0,1,0,33,2,4,1,14039.0,22387.5,0,0,0,44,2,886,1329.0,0,1,kaggle
0,10,1,9,1,10809.0,21163.5,0,0,0,17,9,1,7,20709.0,26113.5,0,0,0,12,-8,-3300,-4950.0,0,0,kaggle
0,10,2,8,2,2951.0,18438.0,0,0,0,15,8,2,11,30974.0,32449.500000000004,2,0,0,16,-6,-9341,-14011.500000000004,-2,0,kaggle
1,10,10,3,16,22338.0,27730.5,0,1,0,93,3,10,3,10785.0,21954.0,0,0,0,18,7,3851,5776.5,0,1,kaggle
0,10,8,5,7,16713.0,25290.0,0,1,0,19,5,8,5,17154.0,25510.5,0,0,0,15,3,-147,-220.5,0,1,kaggle
1,10,7,5,14,19496.0,26697.0,0,0,0,17,5,7,7,14402.0,24150.0,0,0,0,25,2,1698,2547.0,0,0,kaggle
0,10,6,6,4,14823.0,23683.5,0,0,0,21,6,6,5,17721.0,25132.5,0,1,0,18,0,-966,-1449.0,0,-1,kaggle
0,10,13,7,19,23063.0,29413.5,0,1,0,16,7,13,6,12701.0,24232.5,0,0,0,15,6,3454,5181.0,0,1,kaggle
0,10,5,6,6,12180.0,22279.5,0,0,0,17,6,5,8,20199.0,26289.0,0,1,0,61,-1,-2673,-4009.5,0,-1,kaggle
0,10,3,4,2,14887.0,23053.5,0,0,0,16,4,3,5,16333.0,23776.5,0,1,0,25,-1,-482,-723.0,0,-1,kaggle
1,10,6,8,7,16755.0,25579.5,0,0,0,26,8,6,7,17649.0,26026.5,0,1,0,22,-2,-298,-447.0,0,-1,kaggle
1,10,11,9,10,17083.0,25960.5,0,1,0,21,9,11,9,17755.0,26296.5,0,0,0,110,2,-224,-336.0,0,1,kaggle
0,10,3,9,3,13198.0,22321.5,0,0,0,16,9,3,17,18247.0,24846.0,0,1,0,19,-6,-1683,-2524.5,0,-1,kaggle
1,10,9,4,7,20442.0,26892.0,0,0,0,20,4,9,5,12900.0,23121.0,0,0,0,37,5,2514,3771.0,0,0,kaggle
0,10,3,3,2,14957.0,22314.0,0,1,0,19,3,3,6,14714.0,22192.5,0,0,0,43,0,81,121.5,0,1,kaggle
1,10,3,2,3,15776.0,23034.0,0,1,0,18,2,3,1,14516.0,22404.0,0,0,0,24,1,420,630.0,0,1,kaggle
1,10,7,7,7,14955.0,24183.0,0,0,0,16,7,7,3,18456.0,25933.5,0,0,0,16,0,-1167,-1750.5,0,0,kaggle
1,10,4,4,4,15327.0,23139.0,0,0,0,45,4,4,2,15624.0,23287.5,0,1,0,17,0,-99,-148.5,0,-1,kaggle
1,10,7,7,5,16835.0,24672.0,0,0,0,19,7,7,2,15674.0,24091.5,0,0,0,16,0,387,580.5,0,0,kaggle
0,10,2,5,1,12482.0,21273.0,0,0,0,18,5,2,3,17582.0,23823.0,0,0,0,14,-3,-1700,-2550.0,0,0,kaggle
1,10,4,7,4,15071.0,23836.5,0,0,0,13,7,4,7,17531.0,25066.5,0,1,0,36,-3,-820,-1230.0,0,-1,kaggle
1,10,5,13,5,11913.0,23787.0,0,0,0,17,13,5,19,23748.0,29704.5,1,1,0,18,-8,-3945,-5917.5,-1,-1,kaggle
0,10,4,8,5,11711.0,22423.5,0,0,0,15,8,4,9,21425.0,27280.5,0,1,0,22,-4,-3238,-4857.0,0,-1,kaggle
0,10,2,6,3,11866.0,21565.5,0,1,0,14,6,2,8,19399.0,25332.0,0,0,0,35,-4,-2511,-3766.5,0,1,kaggle
0,10,5,3,6,17379.0,23919.0,0,1,0,18,3,5,2,13080.0,21769.5,0,0,0,50,2,1433,2149.5,0,1,kaggle
0,10,2,6,3,14547.0,23376.0,0,0,0,17,6,2,13,17658.0,24931.5,0,0,0,19,-4,-1037,-1555.5,0,0,kaggle
1,10,4,3,3,17144.0,23700.0,0,1,0,18,3,4,1,13112.0,21684.0,0,0,0,18,1,1344,2016.0,0,1,kaggle
0,10,6,6,7,15965.0,24315.0,0,1,0,13,6,6,8,16700.0,24682.5,0,0,0,16,0,-245,-367.5,0,1,kaggle
